Tweet		Sarcasm
I hate people who judge you for the mistakes you've made in the past. It's like sorry I forgot you were perfect.		1
Oh got love being ignored!		1
Waiting for your foo to come when you're starving is like waiting for Jesus to walk the earth again!!		1
as soon as glee ends it cuts to a picture of kp and a one minute promo about our scandalous school		1
The friends that ignore you are just the greatest.		1
I love how accurate is. Every single person moves to New York and immediately gets their dream role while still in college.		1
Well that bad news just topped my night		1
The worlds greatest dad award goes to Olivia's Father		1
we talk a lot. it's nice		1
Defo looking forward to the early start for college now I've woken up at this time		1
Sleep all day, sleep all night 😴 life's good		1
Definitely feeling the love.		1
Oh so you are on a new fandom, such a surprise		1
Guess NO homecoming for me Thats just fantastic!!!		1
Such a good night		1
I love getting off work to 500 texts of you bitching at me.		1
Went through 4 tissue boxes today! As you can tell I feel great!		1
Good start boys good start		1
Oh, isn't that shocking.		1
No party McCarty? How about a fire with evacuation how's that for a party		1
Guys are so classy at amat !		1
I love coming home at 9:10pm from a swim meet😍💜		1
Some good ice here in San Jose huh?		1
Yeah these Thursday night games are so good for the players.		1
Barely started doing my essay. Wooo		1
Glad allergy season is here to kill me and my throat		1
Probably the most comfortable shower I've ever taken		1
Mr. Suchor will be the death of me		1
So excited to watch this cowboy movie tomorrow 😃		1
Well, that was a calm last 3:00.		1
Can't wait to wake up extra early tm to sign up for powder puff		1
Days off in October I've confidently dressed myself as a member of society: 1/1. More days off soon to report on		1
Mom pretty much just told me she would rather me get ran over today besides her dog, should have let her die		1
Buffalo's defense great pickup,		1
Your so funny .		1
After all this, we're going to stop talking after one argument. Tonight is the worst night ever.		1
Going on day 3 of no feelings in my arms or legs.		1
thanks, really appreciate your comfort.		1
Going to bed on that happy note, what an amazing day 😒		1
Coooooool, another fucking ticket 😔👮🔫 I have the best luck in the world		1
Can y'all tweet that quote one more time? I missed it 😒😒😒 smh		1
Wide awake at 5 AM - wohooooo! Insomnia rocks!		1
Now an essay 😜😃		1
I love staying up late doing homework!		1
He doesn't wanna talk to you chick lol idgaf if you're "the best friend" it me he wanna talk to lmmfao		1
Great talking for 30 minutes!		1
she left, and i didnt say a word, thanks mom😑😑		1
This week has been such a great week		1
Give Greg Robinson a raise!		1
Okay UT. You should be really proud of yourself for beating Iowa State by ONE point.		1
Texas winning that game must have been predestined before the foundations of the earth were laid.		1
please continue to openly discuss this		1
So glad to be getting to spend my Birthday at Foreman on the sidelines with crutches tomorrow		1
Swollen foot? Just what I needed!		1
My life is so fascinating		1
it's awesome knowing that i'm always gonna be your second choice ..		1
sorry it didn't go your way..		1
Sound brain, 4am is a decent time to wake up for work		1
Better get some sleep for this amazing field trip tomorrow		1
Too funny he think he goin to his friends tomorrow		1
Wow u didnt even show up to his game but u went to mcdonald's... What a great girl		1
Thank you Kenny Ernest and Tanner Bellmeyer for all the tweet hacking tonight		1
studying for this history test the best		1
I just love when you send me a text and I text you back and you hit me with a read receipt.		1
Glad I got that off my chest		1
That win felt so nice😍 so proud of my team❤️❤️ and thank you fans!! You guys were AWESOME☺️❤️		1
I feel like a million bucks right now		1
I have the best luck... 😒		1
Thanks osuna for giving us a test tomorrow.		1
lives on!		1
I'm happy I couldn't make your day better		1
Everyone's sub tweets are so cutee		1
High school is so 2 decades ago!		1
welp, duggla's replacement has been a success		1
To be honest, the only people I text are my mom, Jubie and Carolyn. So many friends 👭👫👬👭👬👫👭		1
Dang, Miley Cyrus is such a great rapper...oh wait.		1
People who tweet about drugs are just annoying. YOU'RE GETTING FAR IN LIFE!		1
Goodnight lovely pancakes. Tomorrow is going to be a better day than today. Right? Right. Just kidding. It's going to be terrible.		1
Being forgotten is pretty cool		1
Well this should be the best night sleep ever!!		1
One of the reasons I'm so quiet is because every time I say something someone has something crappy to say back.		1
I just love teaching myself psychology		1
My boyfriend doesn't seem like he wants to talk to me. It's cool.		1
Yep. He totally tried to hurt me of propose.		1
7 pages of bullshit writing in 1.5 hours.		1
I feel so loved and supported right now		1
And I can't type to save my life tonight		1
Work, run, hours of homework. Best day everrrrr!!!!!		1
Love watching my little brother puke everywere		1
Nothing like playing candy crush while waiting in line for the bar		1
Heard the radio version of "Blurred Lines" on the way home. It says "You're the hottest HO in this place!" Yeah, that's better!		1
These next two days are gonna be some of the most stressful, overwhelming, and tiring in my whole life		1
Moms idea for Crime Stoppers fundraiser: scavenger hunt. Me: "yeah, go find...cocaine...pot...a handgun" gonna go over real well!		1
These mum and garder exchange photos aren't annoying at all 😒		1
S/O to whoever cheated and now we don't get the right answers for Spanish		1
My head is throbbing, what a wonderful feeling! 👍		1
Oh, am I interrupting your studies while you text? Damn, girl. I'm sorry		1
I just love when no one responds to my texts		1
Don't worry I didn't want to talk to you anyways...		1
Thanks Vince for leaving me pretty little bruises all over my feet and my leg.		1
The rags look great tonight		1
Tomorrow is going to be the best day ever		1
Such a great day..		1
Love being the black sheep.		1
I have this stupid song stuck in my head . Thank you kody .		1
Thanks for texting me...		1
Yep, tomorrow's gonna be fun✌️		1
At least the defence looks solid		1
Wow band		1
This just a fantastic day.		1
That worked out super well.		1
I love being played		1
Cleaning my car off at 6 tomorrow morning should be fun!		1
Crying before going to sleep ha just what I needed👌		1
Well this is just dandy. Fine and dandy		1
When you don't look an assignment until last minute. 5 page paper. Sweeeet		1
String cheese, Tang and an anxiety attack. Perfect way to end the night.		1
The school picked the best day ever to wear a toga!! Its pouring!!		1
and Elijah is screwed over again -_- thanks Klaus you rock		1
Water main breaks have started in my neighbourhood. Can everyone say aging infrastructure. Oh, and new stadium.		1
So I guess it was finally official on September 30th.......I'm now a single mother.		1
I love when people don't reply.		1
Nice to scroll down my instagram feed and see that right in my face		1
