Tweet		Sarcasm
@man_thom @brisbanecityqld surely a bicycle awareness zone and sharing with the 2-tonne 4WDs is fine for children, right?		1
@PatDStat should of drafted who than? Manziel?		1
@NoahCRothman @LADowd Problem is this is run by jayvee rejects		1
@MissLadyShadow you mean how McDonalds' is actually healthy for you?		1
@neva12nicole right??! Haha I love you Neva!		0
@Mattsmith4295 I ain't hungry my dude me and crow ate at like 230 haha		0
@Lauryyyyn_Gwen @JNicoleJackson_ oh jeez		0
@EleniVega sadly my nephew turns two tomorrow and apparently I have to go. Because turning 2 is soooooo memorable for him.		1
@LittleMix JADE PLEASE I LOVE YOU		0
“@TheFauItlnStars: "That's the thing about The Fault in Our Stars, it demands to be seen."  ONE WEEK		0
@palmer_toon will win you reckon? You've got 2/2 at the moment  		0
@Mol_DeLash @ItsDeleir you're kidding 😳		0
@Kerryepp too bad the Palestinians got in the way I guess		1
@TheLeaderr word to mommy. wasn't waiting around! either get my own fries or wait. I'll get my own!		0
@dujkan @PhoneDog_Cam Hell yeah @Cinemaware rocked, It Came From The Desert is still one of my all time faves:)		0
@Danno_a_Jyd @DR8801 @pkdollabills @Shimmyfab @WDTnow @NBCNews &amp; more than U can shake a stick at		1
@KitSnowfox He must have missed selecting the delivery address when he was checking out (default is to the billing address).		0
@JackAllTimeLow I got a dog since me and her always referred to each other as cucciolo and gattino, italian words. 		0
@JordanBryden thanks Jordan!! It was really exciting to get to talk about pent in @CanadianRunning :D how's the tri season going?		0
@AlanSarapa @alstonboy4315 Easy. Hilary or Dylan probably need more air time.		1
@AshLLeyCoolJ but why?!		0
@918Plank: Why would he? Tony Romo is the greatest QB in the history of the NFL! LOL!		1
@purekatherine @Rachelskirts Well, at least I know now, haha.		0
@bomani_jones @effing_matt folks with tats working drive thru are where they're "supposed" to be.		1
@cr0ssmyheart what I miss?		0
@Coops_thedobey @littlemalc @borderonwheels oh no..*sad ears* few of us injured and out this year.. we makes a date next yr though.		0
@Profound_Handle lol allow me		0
@alexx_rivera13 love you see you soon ☺️💕		0
@parte_snaxs I'm with you 100 bro. Not just cause I'm a colts fan. But because imma football fan. You can see it in him		0
@djkhaled97 @djcarnage talk to your boy! Wait for him to catch up on convo!		0
.@Rocknes_Ghost - So much for Fisher's postgame ND pronouncement that his team was full of "classy" guys. 1/2		1
@BobsSon79 @peterofwinkley no way! Think we need rooney?		1
@BillMc7 Oh, that is SO not better than the original. I've heard the original so many times live. This is an okay copy.		0
@Sammieb1980 hi sweetie am good. Loved the words you used. "Support" &amp; "listening". So important to hear a clients words. Well done		0
@romanfig23 don't worry I hate myself too 😂		1
@tlmontana @stocktwits ...as it should....we so many profits to show for...60 is just a freebie on it....		1
@PapermakersArmy hey. It's just as cool as football		1
Have a great time! “@robinrimbaud: Live_Transmission kicks off at the Royal Festival Hall today. Day one begins... 		0
@blakeychow I can dig it		0
@cbokhove I did a poster submission for moodlemoot UK. Well almost!		0
@christajean6 that key can be a pain to turn sometimes....		1
@blizzzy__ @Uriah_95 like I said stay in your lane yo...... We could've been cool man I just don't understand		0
@DarrikBloom right here homie right here		0
@HaniCocaine it's very clever of you to cut &amp; paste jokes I read a week ago. Do you have any aids or cancer jokes you didn't write?		1
@aaronfitt @_robanderson I especially like the sacrifice bunt by the 3,4 or 5 hitter 😁		1
@Marmoogs I love it sooooo much		1
@MattieBfor3 @grizzlyboy33 Matt do I look like the Jiwahwah in the movie. I don't even know what origin means.		1
@Addrrriianaa should I? Lol 😂		0
@Animefangirl89 Now we just need Yayoi and her photobook!		1
@JoshYohe_Trib @RealRocket22 @kuklaskorner what an assault!! Think stoner needs the cooke treatment now!!		1
@MLonWLXG Sure thing, Matthew.		0
@TheKevinLewis @jrosenbaum What do you mean? Anthony Bennett is going to be a star!		1
@TessaMaye this is the most mental thing I've ever heard of! It's okay- I'm Australian. I have no problems with anything ever		1
@mikeyoh21 how about the new album from Cano's agents, wife.		1
@SpikesWorldLtd @bhwt I’m not as I’m a novice BUT my hubby is planning to as it goes at the London Marathon lol!! He is a proper runner		0
@LdyDrums @jjauthor no no NO!!! You need to change the laws and culture so they don't feel 'unwanted'		1
@Politics_PR That is certainly worth linking to		1
@Piilkz I know it's something that I just heard okay, it was a rumor aha		0
@jagxjr99 Any special reason? Have somewhere to go?		1
@shanselman clearly, you're doing it wrong.		1
@wassup_kae oh really why shouldn't I?😌		0
@billycober been there done that no thanks		0
@Devourer_ofFood There just beginning bro ha man glad you made it!		0
@jcloh Me and my buddy Al. 		1
@GillanMcCarthy *keep passing the hand* it's past Gillan... you have a boyfriend now... *sighs*		0
@IndividualRevo @Youth_Thinking Aren't all truths attached to an ego?		0
@AC_Albright We are sorry to hear that. @MdAgDept Do you have any suggestions for places that a reptile could receive treatment?		0
@buzzcaffee @asub anyone who follows NFL knows what I said is completely rediculous. I was joking. Sorry I did not hashtag it with		1
@ADR_Napalm Check your dms boss.		0
Excited for this new James Nesbitt drama looks like he's a parent who goes AGAINST the law to maverickly find his child		1
@cocoshalyn I'm done down there, it was great tho lol		0
@isleschick Will the sexualization and exploitation of men never end?		1
@NBCGrimm Trouble will get in some trouble and a fight will start, the usually; but if anything happens to the dress I will be mad!		0
@jhsalazar92 I my way home I hit him: (		0
@KurtLarSUN You don't see a big need for it after the World Cup? I don't understand how FIFA would let that happen.		1
@thejoshsimmons Really, a what has changed?		1
“@_TigOlBitties I can't wait Til My White Henny Get here from Mexicooooo 😜😜😝” who yo plug? I need it in my life		0
@steveygAD what is this for?		0
@wilw @LAKings haha a crack on the @NHLFlyers funny man.		1
@breia_Nichole swear me to I got class in 10mins and I'm still in bed😩		0
@SaratogianCDesk Wow. Bet they've both got something brand spanking new to say today right?		1
@JoeySeaman You... talking? GTFO that never happens		1
@RobbieSavage8 exciting night ahead then.		1
@AyooTye nah wait come get me		0
@contaktdnb new payday plan: find me in the deli, having a few slices of all the finest hams		0
@itschappy love that movie, but Tom Hanks just never shuts up...		1
@siracusa Take it easy on Apple. They don't have the resources to keep up with the submissions.		1
@IHANNIBALaka730 well, that would be too much like engaging in "reason." Now I have a headache.		1
@ThatOneBailey [c] having it gently grazing across Bailey's ear in a playfully gesture.		0
@FliesOpen Are you calling me old?		0
“@MattGinellaGC: Here was @DJohnsonPGA's view of the 12th green...😳!  not jealous at all. I love blizzards		1
@kavikaze I'm glad I'm on the side..At least there's work 2 do now n not stay on my phone all day and tweet like feeUU		1
@jova_r805 okay I'm not that much of a nerd. I'm at home 😡. me offendes		0
I believe them to be evil. I think the death penalty should be standard for anyone who murders and castration for rape. @andersjump @exp68x		0
@JordanBengen yeah jealous!		1
@edonn84 @Po_st What scandals I heard they were fake?		1
@DrewOnTheRadio @jasondumoulin zing!		1
@Tennis @Wimbledon @SteveTignor All except for the ending! Bleh.		0
@pennysslater @_ashT nighttttttttt XX		0
@HelmanDC Nope. Gotta keep him fresh for 2015		1
@HisonRiley but especially you! Don't ever forget how pretty you are☺️ anytime you need a reminder, I gotchu👌		0
@AceGracious @crushingbort going off topic to steer away from your fabricated bullshit. How very grown up of you.		1
@bradleyc4 need a GoaLOLie.		1
@eddie_roche sorry I didn't realise u can use ur hands in soccer iv been playing it wrong for years		1
@michellekf especially when apple will ship it right to your door for free…..		0
@TintinnyTins girl trudges about in the snow, gets beaten up, saws arm off her dead dad. Good sunday night film.		0
@xPinky80x I'd just take the Alcohol 😜		0
@SandGripper: Exactly how are tchrs in WI greedy? That they expect (gasp!) a living wage?! Benefits?! How dare they.		1
@_SarahMorris_ indeed :) actually that’s a really cute car or something like a car :D		0
@SouthernCummins that and your face is kinda blurry..		0
@Jameswillyams that must have been tough I think I'd have failed at that! Haha x		0
@AnnaaaSmithhhh MY THOUGHTS EXACTLY		0
@DrottM You will find news articles everywhere on this. People like you are sick, you murder and scream EVIL at things you don't understand		0
@jessicapetty84 must have gotten lost with my invite to watch a movie last night		1
@jesssology forgot about her sexy ass lol		0
@GinaPuglia hahaha...that's brilliant bumpkin. Glad to see high school isn't failing you		1
@AdamSchefter that makes sense		1
@AsgardianMenace says the man in whose home planet hunting game is considered fun and fashionable.		0
@Air_Willy3 good job lil bro!		0
@AddInfoOrg @MikeHayne @EWErickson Not Sharia law at all. Nope.		1
@MotherJones OMG I hit like... Just thought it was a bad SciFi show!		1
Are you seriously trying to infuse logic into our government system. Tsk tsk! @catwahler		1
@ezraklein Anti-Deficiency Act sez fed workers breaking law by checking email during shutdown: Yeah, I can see that being enforced		1
@aaronsmith4848 but self centered people are the best! 😂😂		1
@kmcd_97 peach cobbler 🙌		0
@CITlZEN sadly it probably will be haha.		0
@elle_young well come round here! I'm running round like a headless chicken while your chilling like a billian		0
@serendipityie Moron!! That's not the ONLY reason. Tornadoes never spin off from white clouds, only clouds of color. Racist!		1
@_lalitooooo fosho my boy no doubt		0
@JamesssGrant they worked like a dream for smithy !		1
@downthebyline They don't have a hidden rabbit in their hat?		1
@jakemccausland @Josh_Steel but judging from last time they will need players LOOL		0
@buonasahra @MissStef0318 Oh, but didn't you hear? They have to "defend themselves".		1
@shannonleblanc7 😂😂😂😂😂 I understand the feeling		0
@sigmaplusss Pls email me the updated address so i can change this Aisha.slay@karmaloop.com		0
@markkiszla Wiser than Jim Nantz? No way.		1
@Potasnik @bobandtom I was skeptical and revolted until I opened the link. She's a looker.		1
@AnnaGilligan I tried to use a foam roller at the gym today. Not sure if I used it right. Guess I'll Google it		0
@GeneMcVay sigh what happened to the good ol days when we had front page Bush invading Iraq for oil to get rich		1
@seanleslie980 @keithbaldrey I was at the middle aged white guy conspiracy meeting and this was not on the agenda.		1
@_Keillaaa @PaolaCray @hinojosaelisa1 I CANT PUT IT ON TWITTER 🙈😂		0
“@anachristinax3: Why am I up?!😑😴” go to sleep lol		0
@justjessjustlov What? Something weird at Saint Joe's? No way!		1
@alexhern @olivia_solon @MasterCardUK Not incideious at all is it? No not at all no.		1
@sommer_marsden I ask them if they realize that they called an english number. Gets rid of them quick. My accent comes in handy some times-)		0
@bieberseals just chillin at home. Ha you?		0
@kalciumm WHY DID WE DO THIS TO OURSELVES		0
@gretawire Now now Greta, you know we don't know how to use the internet, you expect too much from us lowly citizens.		1
@edwardli not the same one??		0
@InnaRomania_ro Hi my sweeeeettttt		0
@theblaze seriously? Length and Dick in the same sentence?		1
@RealBenCarson Man how do you come up with these? Tell me more doc.		1
@smoody12 MJ &gt; McCann &gt; Lebron		0
@Daniyella_lupe those are on Wednesdays for us. :/		1
@calebjsaenz who doesn’t love some Bronbron?		1
PLEASE, let the sausage guy be Yuto's father!!		0
@mylamahone I sense the		1
@Hutchatron I know		1
@ActualGalvatron @ActualBumblebee BAH yes they must feel SO INCREDIBLY fortunate indeed		1
@SelinaNBrown You're appealing to critical thinking, BLASPHEMOUS!!!		1
Thanks @MichaelSacal @IndieFunds @BlessedStSean @PowerRising @AP2HYC @lilmikeegee @OneDeadManMars @Pascal_Richer @PopCultureHound		0
@cartoonbrew @celtherapy In other news, Disney fires all its princesses.		1
@callumwalmsley2 both just as bad 😔😑		0
@ACESMedical as always, thank you for great info!!		0
@afcjohnboy @Jimmychels yeah, that happened!		1
@AdonicaSS @RTP4ME @MoniNP @Micki_Martini @Lfcpam @1Lavishone @Livindol @carolamex md at 9am woo hoo		1
@londonbobz thanks London!		0
